Gene ID	Gene Name	Design Element	g1_g2.p-value	g1_g2.t-statistic	g1_g2.log2foldchange
ENSG00000169857	AVEN	219366_at	0.773016565186366	0.587715141602222	0.1
ENSG00000169860	P2RY1	231925_at	0.930614059819784	0.207629501431114	0.1
ENSG00000169862	CTNND2	209617_s_at	NA	1.00992409434752	0.1
ENSG00000169871	TRIM56	231876_at	0.358591367852365	1.65144563689123	0.3
ENSG00000169877	AHSP	219672_at	NA	0.0906647349580873	0
ENSG00000169884	WNT10B	206213_at	NA	-1.91170756703707	-0.2
ENSG00000169885	CALML6	1552402_at	NA	-0.255326567485329	0
ENSG00000169891	REPS2	227425_at	0.268798323494126	-1.9440316001497	-0.5
ENSG00000169894	MUC3A	214898_x_at	NA	-0.104620372065793	0
ENSG00000169895	SYAP1	225154_at	0.127906323313772	-2.63628789671381	-0.5
ENSG00000169896	ITGAM	205786_s_at	0.445478150780158	1.39948436797377	0.4
ENSG00000169900	PYDC1	243722_at	NA	-0.178387330908243	0
ENSG00000169902	TPST1	204140_at	0.820080875397002	-0.47879403942077	-0.1
ENSG00000169903	TM4SF4	209937_at	NA	-0.105465472488186	0
ENSG00000169905	TOR1AIP2	225880_at	0.123237587771303	2.66645834996607	0.3
ENSG00000169906	S100G	207885_at	NA	0.656013636194331	0.1
ENSG00000169908	TM4SF1	209386_at	0.489360502979028	1.28884890296058	0.4
ENSG00000169914	OTUD3	213216_at	NA	-0.887600246742246	-0.1
ENSG00000169918	OTUD7A	230783_at	0.815126422737094	-0.489196354407522	-0.1
ENSG00000169919	GUSB	202605_at	0.301574180768688	1.83357948383093	0.2
ENSG00000169925	BRD3	203825_at	NA	0.961339173517748	0.1
ENSG00000169926	KLF13	225390_s_at	0.244628675449878	2.0315332482968	0.3
ENSG00000169933	FRMPD4	239290_at	0.683847370204755	-0.799529891288863	-0.2
ENSG00000169946	ZFPM2	219778_at	0.513989538035406	1.2236698391482	0.4
ENSG00000169951	ZNF764	222120_at	NA	-0.109082364756279	0
ENSG00000169955	ZNF747	206180_x_at	NA	-1.17397572544551	-0.1
ENSG00000169957	ZNF768	218916_at	NA	1.35720088852945	0.2
ENSG00000169964	TMEM42	226361_at	NA	1.27965201013143	0.1
ENSG00000169967	MAP3K2	226979_at	0.697052765473057	0.768598686747855	0.1
ENSG00000169972	PUSL1	228733_at	0.101274241201157	-2.8387645937428	-0.3
ENSG00000169976	SF3B5	221263_s_at	NA	-0.866229690949827	-0.1
ENSG00000169981	ZNF35	206096_at	NA	0.107947164532494	0
ENSG00000169989	TIGD4	1552523_a_at	NA	-0.617436379626878	0
ENSG00000169991	IFFO2	225615_at	NA	2.54640081795228	0.3
ENSG00000169992	NLGN2	226288_s_at	NA	0.736667807796839	0.1
ENSG00000169994	MYO7B	235383_at	NA	-0.718959637312703	-0.1
ENSG00000170004	CHD3	208806_at	0.337992224512742	-1.71161543301804	-0.3
ENSG00000170006	TMEM154	238063_at	NA	-0.749188215696851	0
ENSG00000170011	MYRIP	214156_at	0.072396963463366	-3.13539696067861	-0.9
ENSG00000170017	ALCAM	201952_at	0.447910751879455	1.39119794538866	0.2
ENSG00000170027	YWHAG	222985_at	0.717485451842463	-0.72019973668531	-0.1
ENSG00000170037	CNTROB	228633_s_at	NA	-0.891658254695923	-0.1
ENSG00000170043	TRAPPC1	225294_s_at	0.639980233559409	-0.908423851352337	-0.1
ENSG00000170044	ZPLD1	1569777_a_at	NA	-0.580318642717804	0
ENSG00000170049	KCNAB3	221413_at	NA	0.393340470603652	0
ENSG00000170054	SERPINA9	1553499_s_at	NA	0.652588079667009	0.1
ENSG00000170075	GPR37L1	1558189_a_at	0.316065195240979	-1.7848700066603	-0.4
ENSG00000170085	SIMC1	228805_at	NA	-0.254281429713946	0
ENSG00000170088	TMEM192	1555790_a_at	0.935754455791201	-0.197407852828875	0
ENSG00000170091	NSG2	218623_at	0.335851275679651	-1.71893204414472	-0.6
ENSG00000170099	SERPINA6	206325_at	NA	-0.384737671490572	0
ENSG00000170100	ZNF778	1556129_at	NA	0.688165270323438	0.1
ENSG00000170113	NIPA1	225752_at	0.717826705559596	0.718232706321623	0.1
ENSG00000170128	GPR25	221363_x_at	NA	0.652037862956802	0
ENSG00000170142	UBE2E1	212519_at	0.900550826140152	-0.291553853626061	0
ENSG00000170144	HNRNPA3	211929_at	NA	1.39606745587636	0.2
ENSG00000170145	SIK2	213221_s_at	NA	3.19760720791163	0.3
ENSG00000170153	RNF150	227657_at	0.565171637897889	-1.1025095465674	-0.2
ENSG00000170160	CCDC144A	216045_at	NA	0.869432069683838	0.1
ENSG00000170162	VGLL2	236352_at	NA	-0.641966470670278	-0.1
ENSG00000170175	CHRNB1	206703_at	NA	0.59062584559343	0.1
ENSG00000170178	HOXD12	221411_at	NA	0.735128486556065	0
ENSG00000170180	GYPA	205838_at	NA	-0.348270364982286	0
ENSG00000170185	USP38	223288_at	0.377824432482938	1.59651972411044	0.3
ENSG00000170190	SLC16A5	206599_at	NA	-0.438142909308803	0
ENSG00000170191	NANP	228073_at	0.642274250214237	0.903088750231024	0.1
ENSG00000170214	ADRA1B	207589_at	NA	-2.42888238749506	-0.2
ENSG00000170222	ADPRM	223401_at	NA	-0.451309507116935	0
ENSG00000170231	FABP6	210445_at	0.784992987486878	-0.562496308895006	-0.2
ENSG00000170234	PWWP2A	228336_at	NA	0.555882122739942	0.1
ENSG00000170242	USP47	221518_s_at	NA	0.804877629051379	0.1
ENSG00000170248	PDCD6IP	217746_s_at	0.646300275625701	-0.893787171606809	-0.1
ENSG00000170255	MRGPRX1	1553401_at	NA	-0.907054038883369	0
ENSG00000170260	ZNF212	203985_at	NA	0.636192477273744	0.1
ENSG00000170262	MRAP	1554044_a_at	NA	0.170977154434088	0
ENSG00000170264	FAM161A	242584_at	0.229900445993228	2.09556743376656	0.3
ENSG00000170265	ZNF282	212892_at	NA	1.33181379633108	0.1
ENSG00000170266	GLB1	201576_s_at	0.991573750438123	0.0264033621082805	0
ENSG00000170270	GON7	223273_at	0.943309196740856	-0.17664741893768	0
ENSG00000170271	FAXDC2	48030_i_at	NA	-1.03626498247703	-0.1
ENSG00000170275	CRTAP	226656_at	0.134412967004893	2.59694432032077	0.3
ENSG00000170279	C7orf33	1553927_at	NA	1.58780193807755	0.1
ENSG00000170289	CNGB3	220304_s_at	NA	0.0876239942985403	0
ENSG00000170290	SLN	205374_at	NA	1.34934191970056	0.1
ENSG00000170291	ELP5	223286_at	NA	0.765310895329617	0.1
ENSG00000170293	CMTM8	235099_at	0.942336447200894	-0.178215956669476	0
ENSG00000170310	STX8	204690_at	NA	0.246283594338926	0
ENSG00000170312	CDK1	203214_x_at	NA	0.562101362634663	0
ENSG00000170315	UBB	200633_at	NA	-1.92401141837145	-0.2
ENSG00000170322	NFRKB	213028_at	NA	2.74889627146811	0.2
ENSG00000170323	FABP4	203980_at	NA	-0.676341986297778	0
ENSG00000170325	PRDM10	219515_at	0.564471652864131	1.10425656234054	0.2
ENSG00000170340	B3GNT2	222870_s_at	0.19906706145203	-2.24045839970559	-0.4
ENSG00000170345	FOS	209189_at	0.989146657452307	-0.0348634671295587	0
ENSG00000170348	TMED10	212352_s_at	NA	1.16290990038469	0.1
ENSG00000170364	SETMAR	206554_x_at	0.212345829588231	2.17983038520823	0.3
ENSG00000170365	SMAD1	210993_s_at	0.911785491186918	0.255546386128085	0
ENSG00000170367	CST5	207925_at	NA	-1.91441353465606	-0.1
ENSG00000170369	CST2	208555_x_at	NA	-1.30022768978784	-0.1
ENSG00000170370	EMX2	221950_at	0.488643251489374	1.2923575857789	0.3
ENSG00000170373	CST1	206224_at	NA	0.98964628612808	0.1
ENSG00000170374	SP7	1552340_at	NA	-0.979329235435664	-0.1
ENSG00000170381	SEMA3E	206941_x_at	0.523512257184958	-1.2015197048003	-0.3
ENSG00000170382	LRRN2	205154_at	NA	0.702964059132509	0.1
ENSG00000170385	SLC30A1	212907_at	0.221221276563447	2.13629551018997	0.4
ENSG00000170390	DCLK2	227666_at	0.917418654041533	0.241275856949152	0
ENSG00000170396	ZNF804A	215767_at	0.761378112105448	0.613913797688503	0.1
ENSG00000170412	GPRC5C	219327_s_at	NA	-0.251914596242984	0
ENSG00000170417	TMEM182	1555090_x_at	NA	-1.3892564286171	-0.1
ENSG00000170419	VSTM2A	230117_at	0.978483031505501	-0.0677629155562172	0
ENSG00000170423	KRT78	1553212_at	NA	-1.26249460908149	-0.1
ENSG00000170425	ADORA2B	205891_at	0.894402663549442	0.306553539614881	0
ENSG00000170426	SDR9C7	1553077_at	NA	-1.5437116894232	-0.1
ENSG00000170430	MGMT	204880_at	0.301679967199499	-1.83270774126389	-0.2
ENSG00000170439	METTL7B	227055_at	0.571236502763988	1.08547201880563	0.1
ENSG00000170442	KRT86	215189_at	NA	-0.47627872753711	0
ENSG00000170445	HARS1	202042_at	0.288496681154758	-1.87412287286421	-0.4
ENSG00000170448	NFXL1	227220_at	0.56329913682066	1.10795584869338	0.2
ENSG00000170454	KRT75	207065_at	NA	1.05137524585866	0.1
ENSG00000170456	DENND5B	228551_at	0.827623611530449	0.463648136948757	0.1
ENSG00000170458	CD14	201743_at	0.377112263806303	1.59913534072032	0.8
ENSG00000170464	DNAJC18	238115_at	NA	-0.698624394821642	-0.1
ENSG00000170468	RIOX1	219526_at	NA	-0.481913551064675	-0.1
ENSG00000170469	SPATA24	1558641_at	NA	-0.0904767707918139	0
ENSG00000170471	RALGAPB	221736_at	0.968107268483771	0.0992583452060886	0
ENSG00000170473	PYM1	224465_s_at	NA	-0.00273658897786444	0
ENSG00000170476	MZB1	221286_s_at	NA	-0.662294832416458	-0.1
ENSG00000170477	KRT4	213240_s_at	NA	-0.246937717891927	0
ENSG00000170482	SLC23A1	223732_at	NA	-0.523909670779052	0
ENSG00000170484	KRT74	1553539_at	NA	-1.65779417138965	-0.1
ENSG00000170485	NPAS2	213462_at	0.132363472555664	2.61041841654115	0.4
ENSG00000170486	KRT72	1564435_a_at	NA	-0.573032974872745	0
ENSG00000170500	LONRF2	225996_at	0.779231453929988	-0.574360350010312	-0.2
ENSG00000170502	NUDT9	218375_at	0.0424209393509774	3.61841334457723	0.5
ENSG00000170515	PA2G4	208676_s_at	NA	-0.748330669125454	-0.1
ENSG00000170516	COX7B2	231265_at	NA	-0.436844640258222	0
ENSG00000170522	ELOVL6	227491_at	0.831297944907767	-0.454523622373744	-0.1
ENSG00000170523	KRT83	207669_at	NA	-0.462827859177911	0
ENSG00000170525	PFKFB3	202464_s_at	0.465296126854082	1.3492178548788	0.2
ENSG00000170537	TMC7	220021_at	0.298249819748533	-1.84332004675926	-0.3
ENSG00000170540	ARL6IP1	211935_at	0.888980981235639	-0.321628474630895	0
ENSG00000170542	SERPINB9	209723_at	0.568433617516448	-1.09439174571226	-0.3
ENSG00000170545	SMAGP	209679_s_at	NA	1.67286306800667	0.2
ENSG00000170549	IRX1	230472_at	0.188252572311632	2.30509817374439	0.4
ENSG00000170558	CDH2	203440_at	NA	3.36338599106223	0.3
ENSG00000170561	IRX2	228462_at	0.531035902133484	1.18279756241249	0.2
ENSG00000170571	EMB	239072_at	NA	-2.51660605590018	-0.1
ENSG00000170577	SIX2	206510_at	NA	-1.84641876597194	-0.2
ENSG00000170579	DLGAP1	235527_at	0.707635080968104	0.741217890753519	0.3
ENSG00000170581	STAT2	225636_at	0.288595120616345	1.87349329845608	0.3
ENSG00000170584	NUDCD2	226642_s_at	0.54040865257503	1.1653481198922	0.2
ENSG00000170604	IRF2BP1	213771_at	NA	1.32601408165788	0.1
ENSG00000170606	HSPA4	208815_x_at	0.743373419373565	0.656529931165192	0.1
ENSG00000170608	FOXA3	228463_at	NA	0.85291497061831	0.1
ENSG00000170613	FAM71B	1553629_a_at	NA	-2.25600861237077	-0.2
ENSG00000170619	COMMD5	223198_x_at	0.993494030981996	0.0176651140658412	0
ENSG00000170624	SGCD	213543_at	0.465088722896982	-1.34993560724824	-0.2
ENSG00000170627	GTSF1	227711_at	NA	0.454227135858782	0.1
ENSG00000170629	DPY19L2P2	1557290_at	NA	1.84195382091783	0.1
ENSG00000170631	ZNF16	219548_at	NA	0.554462586388672	0
ENSG00000170633	RNF34	219035_s_at	NA	0.864530237431794	0.1
ENSG00000170634	ACYP2	206833_s_at	0.767871349499873	-0.598930639362069	-0.1
ENSG00000170638	TRABD	232706_s_at	0.761206118823428	0.614406021149078	0.1
ENSG00000170653	ATF7	244587_at	NA	1.85406973853442	0.2
ENSG00000170677	SOCS6	227542_at	0.0700578732053759	3.17765352215629	0.5
ENSG00000170683	OR10A3	1567251_at	NA	-0.619413016445977	0
ENSG00000170684	ZNF296	238607_at	NA	-1.32139652608662	-0.1
ENSG00000170688	OR5E1P	1566277_at	NA	0.996706731939471	0.1
ENSG00000170689	HOXB9	226461_at	NA	1.10307890867712	0.1
ENSG00000170703	TTLL6	230924_at	NA	-0.810493404341904	-0.1
ENSG00000170734	POLH	222879_s_at	NA	-0.934938316847577	-0.1
ENSG00000170743	SYT9	1563658_a_at	NA	-1.10299616300391	-0.1
ENSG00000170745	KCNS3	205968_at	0.195690533194059	-2.2617651722039	-0.5
ENSG00000170748	RBMXL2	207208_at	NA	-1.02793917897368	-0.1
ENSG00000170759	KIF5B	201991_s_at	0.446167683710968	1.39592249869652	0.2
ENSG00000170775	GPR37	209631_s_at	0.874453853886444	0.359346882580627	0.1
ENSG00000170776	AKAP13	221718_s_at	0.37249042558244	-1.61003798384962	-0.3
ENSG00000170777	TPD52L3	231554_at	0.984064259903133	-0.0475105159679207	0
ENSG00000170779	CDCA4	218399_s_at	NA	-1.44278777377795	-0.1
ENSG00000170786	SDR16C5	238017_at	0.810408308312792	-0.50019014550111	-0.1
ENSG00000170788	DYDC1	1552993_at	NA	-0.476047048832051	0
ENSG00000170791	CHCHD7	218642_s_at	0.60652323101636	-0.98263487975517	-0.1
ENSG00000170801	HTRA3	226944_at	NA	-1.62266479138994	-0.2
ENSG00000170802	FOXN2	226711_at	0.718111569601371	0.717225065789654	0.1
ENSG00000170807	LMOD2	239057_at	NA	-1.33321411850506	-0.2
ENSG00000170819	BFSP2	207399_at	NA	-0.83430815644065	-0.1
ENSG00000170820	FSHR	211201_at	NA	-0.430494435779287	0
ENSG00000170827	CELP	207412_x_at	NA	0.314132761075139	0
ENSG00000170832	USP32	211702_s_at	NA	0.409198670688932	0.1
ENSG00000170835	CEL	1553970_s_at	NA	2.14452795540603	0.2
ENSG00000170836	PPM1D	204566_at	0.210377658793047	2.18718352655178	0.6
ENSG00000170837	GPR27	227769_at	0.225971956078607	-2.11328244123562	-0.5
ENSG00000170846		225391_at	0.633119542547422	-0.923527155460142	-0.1
ENSG00000170848	PSG6	208106_x_at	NA	-0.775762724672158	-0.1
ENSG00000170852	KBTBD2	212447_at	NA	1.85049707515693	0.2
ENSG00000170854	RIOX2	213188_s_at	0.787218681660987	-0.558818423861998	-0.1
ENSG00000170855	TRIAP1	218403_at	NA	1.3464516787703	0.1
ENSG00000170858	LILRP2	214561_at	NA	-0.872000699052633	-0.1
ENSG00000170860	LSM3	202209_at	NA	-0.867950145169758	-0.1
ENSG00000170871	KIAA0232	212441_at	NA	0.591152564890107	0.1
ENSG00000170873	MTSS1	203037_s_at	NA	1.82933340983238	0.2
ENSG00000170876	TMEM43	217795_s_at	NA	1.36285778983068	0.2
ENSG00000170881	RNF139	209510_at	0.870148686727898	0.371083528046743	0.1
ENSG00000170889	RPS9	214317_x_at	NA	0.687147471147226	0.1
ENSG00000170890	PLA2G1B	206311_s_at	NA	-0.572028259179661	0
ENSG00000170891	CYTL1	219837_s_at	0.595287391058129	1.01417104859444	0.2
ENSG00000170892	TSEN34	218132_s_at	0.57462880044597	-1.07364145727168	-0.1
ENSG00000170893	TRH	206622_at	NA	1.14638407619466	0.1
ENSG00000170899	GSTA4	202967_at	0.431465208254956	-1.43660787269556	-0.3
ENSG00000170903	MSANTD4	227418_at	0.493591979753365	-1.27967367351903	-0.2
ENSG00000170906	NDUFA3	218563_at	NA	-2.3356041110654	-0.2
ENSG00000170909	OSCAR	1554503_a_at	NA	0.305152204353026	0
ENSG00000170915	PAQR8	227626_at	0.148246331878686	2.51839182509791	0.5
ENSG00000170917	NUDT6	230329_s_at	NA	-1.76234143380514	-0.2
ENSG00000170919	TPT1-AS1	227710_s_at	NA	1.00133298117516	0.1
ENSG00000170921	TANC2	224952_at	0.696979211592346	0.768819942634291	0.1
ENSG00000170925	TEX13B	221034_s_at	NA	0.388184924821578	0
ENSG00000170927	PKHD1	1553003_at	NA	2.24125706991148	0.1
ENSG00000170946	DNAJC24	213853_at	NA	-0.156947131270781	0
ENSG00000170948	MBD3L1	1552459_a_at	NA	-0.558952114359752	0
ENSG00000170949	ZNF160	224014_at	NA	1.83600342522462	0.2
ENSG00000170950	PGK2	217009_at	NA	-1.34646911099703	-0.1
ENSG00000170954	ZNF415	205514_at	0.313431644575526	1.79416654406816	0.3
ENSG00000170955	CAVIN3	213010_at	0.415954311716815	-1.48215871405034	-0.2
ENSG00000170956	CEACAM3	208052_x_at	NA	-2.08439164550576	-0.2
ENSG00000170959	DCDC1	232603_at	NA	0.543282099632099	0
ENSG00000170961	HAS2	230372_at	NA	-0.526830314729119	0
ENSG00000170962	PDGFD	222860_s_at	NA	1.53688472921037	0.1
ENSG00000170965	PLAC1	219702_at	NA	-0.73275269841213	-0.1
ENSG00000170967	DDI1	239299_at	NA	1.38734262096777	0.1
ENSG00000170983	LINC00208	1552955_at	NA	0.837725319137603	0.1
ENSG00000170989	S1PR1	204642_at	0.803804393954088	-0.516329856142645	-0.1
ENSG00000171004	HS6ST2	1552767_a_at	0.62174980525649	-0.948159011829943	-0.4
ENSG00000171016	PYGO1	215517_at	NA	0.757495912210308	0.1
ENSG00000171017	LRRC8E	220174_at	NA	0.318682772924003	0
ENSG00000171033	PKIA	204612_at	0.796602654208	-0.536962522400376	-0.1
ENSG00000171044	XKR6	1553640_at	0.188664471918099	2.30277226556583	0.3
ENSG00000171045	TSNARE1	228862_at	NA	-0.338483487465435	0
ENSG00000171049	FPR2	210773_s_at	NA	0.0183342180248824	0
ENSG00000171051	FPR1	205119_s_at	0.420632835976347	1.4671836069562	0.7
ENSG00000171053	PATE1	243468_at	NA	-0.0988297500421157	0
ENSG00000171055	FEZ2	215000_s_at	0.501889174574834	1.25207327024026	0.2
ENSG00000171056	SOX7	228698_at	0.966208510656276	0.103719483520466	0
ENSG00000171060	C8orf74	1569246_a_at	NA	-0.208121758437597	0
ENSG00000171067	C11orf24	218299_at	NA	-0.674106729398824	-0.1
ENSG00000171094	ALK	208212_s_at	0.36964903712227	1.62086560460736	0.2
ENSG00000171100	MTM1	36920_at	0.817141377612757	0.484721993777199	0.1
ENSG00000171101	SIGLEC17P	232686_at	NA	0.284959004274314	0
ENSG00000171102	OBP2B	234722_x_at	NA	-1.71029789698279	-0.2
ENSG00000171103	TRMT61B	221229_s_at	0.70571453713261	-0.74540893545077	-0.1
ENSG00000171105	INSR	226450_at	0.0406378439421158	3.67885335364773	0.5
ENSG00000171109	MFN1	217043_s_at	0.615101455887535	-0.962430741794182	-0.2
ENSG00000171115	GIMAP8	235306_at	0.697633853276335	0.767677050212702	0.2
ENSG00000171119	NRTN	210683_at	NA	0.444612800263151	0
ENSG00000171124	FUT3	214088_s_at	NA	-0.177449692164925	0
ENSG00000171126	KCNG3	1552898_a_at	NA	-0.896922186164623	-0.1
ENSG00000171130	ATP6V0E2	213587_s_at	0.108131358384936	-2.79198915890111	-0.5
ENSG00000171132	PRKCE	226101_at	0.18894383318679	2.30125214615235	0.6
ENSG00000171133	OR2K2	1567273_at	NA	-1.3348644315934	-0.1
ENSG00000171135	JAGN1	223104_at	NA	0.648641870612924	0.1
ENSG00000171136	RLN3	1553403_at	NA	0.273034872038321	0
ENSG00000171148	TADA3	215273_s_at	NA	0.516681929856753	0.1
ENSG00000171150	SOCS5	208127_s_at	0.695340597391289	0.771890456550587	0.1
ENSG00000171155	C1GALT1C1	219283_at	NA	-0.543759302012657	-0.1
ENSG00000171159	C9orf16	41047_at	NA	-0.0651303149598902	0
ENSG00000171160	MORN4	228354_at	0.438011027396797	-1.41659563337283	-0.2
ENSG00000171161	ZNF672	218068_s_at	NA	3.82108385140338	0.3
ENSG00000171163	ZNF692	220661_s_at	0.0117460202889792	4.69729037074558	0.6
ENSG00000171169	NAIF1	227825_at	NA	1.13119220967969	0.1
ENSG00000171174	RBKS	57540_at	0.240651959070672	-2.05589628049901	-0.3
ENSG00000171180	OR2M4	1566289_at	NA	-0.705440655315919	0
ENSG00000171189	GRIK1	207242_s_at	0.892548539207699	-0.312928998007425	0
ENSG00000171195	MUC7	217059_at	NA	-0.447377496387583	0
ENSG00000171199	OPRPN	208004_at	NA	-1.19315229075123	-0.1
ENSG00000171201	SMR3B	207441_at	NA	-0.719791005082447	-0.1
ENSG00000171202	TMEM126A	223334_at	0.986173645871692	-0.0421128359932603	0
ENSG00000171204	TMEM126B	221622_s_at	0.885513045148064	-0.332931266132535	-0.1
ENSG00000171206	TRIM8	223132_s_at	0.158044739986051	2.46193575615802	0.3
ENSG00000171208	NETO2	218888_s_at	0.382719668241481	-1.58272443336091	-0.5
ENSG00000171209	CSN3	207803_s_at	NA	-2.01348218531351	-0.2
ENSG00000171217	CLDN20	1554812_at	NA	-0.0803841143861072	0
ENSG00000171219	CDC42BPG	1564823_at	NA	-0.952839550076114	-0.1
ENSG00000171222	SCAND1	218206_x_at	0.627840980325338	-0.937917249158134	-0.1
ENSG00000171223	JUNB	201473_at	0.961601875188215	0.126531699919219	0
ENSG00000171224	FAM241B	226313_at	0.50013762398227	-1.25600360013571	-0.3
ENSG00000171227	TMEM37	1554483_at	NA	-0.247310425255392	0
ENSG00000171236	LRG1	228648_at	NA	0.739293272642623	0.1
ENSG00000171241	SHCBP1	219493_at	NA	0.485793426442851	0
ENSG00000171243	SOSTDC1	213456_at	NA	0.29228308659645	0
ENSG00000171246	NPTX1	204684_at	0.6532074058969	0.878626836012779	0.4
ENSG00000171262	FAM98B	225086_at	0.684031450824791	-0.79913609850655	-0.1
ENSG00000171291	ZNF439	236562_at	0.350936099782241	1.67055189263509	0.2
ENSG00000171295	ZNF440	241731_x_at	NA	0.170096743936434	0
ENSG00000171298	GAA	202812_at	NA	1.23943703315053	0.1
ENSG00000171302	CANT1	221732_at	NA	-1.19766270141656	-0.1
ENSG00000171303	KCNK3	228127_at	NA	0.510578186989507	0.1
ENSG00000171307	ZDHHC16	223212_at	NA	1.46695857171075	0.1
ENSG00000171310	CHST11	226372_at	0.241151831499703	2.05280556499385	0.3
ENSG00000171311	EXOSC1	222609_s_at	0.663141027380361	-0.857383821946002	-0.1
ENSG00000171316	CHD7	226123_at	0.600580397990593	1.00155607150229	0.2
ENSG00000171320	ESCO2	1564473_at	NA	1.87970964457197	0.1
ENSG00000171345	KRT19	201650_at	0.903608145491835	0.284048015834132	0
ENSG00000171346	KRT15	204734_at	NA	-2.07146991908786	-0.2
ENSG00000171357	LURAP1	235214_at	NA	-0.920297192976913	-0.1
ENSG00000171360	KRT38	207716_at	NA	1.27976823857873	0.1
ENSG00000171365	CLCN5	226274_at	0.431465208254956	-1.43638384888593	-0.2
ENSG00000171368	TPPP	230104_s_at	0.152440427273481	2.49532138864884	0.3
ENSG00000171385	KCND3	213832_at	0.154070682257849	-2.48544141196676	-0.7
ENSG00000171388	APLN	222856_at	0.615750148253166	-0.96091380607275	-0.1
ENSG00000171396	KRTAP4-4	234684_s_at	NA	1.6423566248124	0.1
ENSG00000171401	KRT13	207935_s_at	NA	-0.0668075167839913	0
ENSG00000171402	XAGE3	236040_at	NA	-2.28021302615657	-0.2
ENSG00000171403	KRT9	208188_at	NA	-1.17513763969377	-0.1
ENSG00000171408	PDE7B	230109_at	0.859125557421197	-0.395528635439665	-0.1
ENSG00000171421	MRPL36	224331_s_at	NA	1.2860298021655	0.2
ENSG00000171425	ZNF581	223389_s_at	NA	-1.15314195544343	-0.1
ENSG00000171428	NAT1	214440_at	NA	1.59393004875283	0.2
ENSG00000171431	KRT20	213953_at	NA	-0.0403723532133308	0
ENSG00000171433	GLOD5	231052_at	NA	-1.20796661727754	-0.1
ENSG00000171435	KSR2	230551_at	0.868986639961031	0.374771361662775	0.1
ENSG00000171443	ZNF524	238683_at	NA	0.530911516688072	0.1
ENSG00000171444	MCC	226225_at	0.199598293536656	-2.23569650413901	-0.6
ENSG00000171446	KRT27	240388_at	NA	1.37097624791153	0.1
ENSG00000171448	ZBTB26	227162_at	0.244962934272818	2.02731817437771	0.3
ENSG00000171450	CDK5R2	205852_at	0.318146389216978	-1.77772218362855	-0.5
ENSG00000171451	DSEL	232235_at	0.906507771172148	-0.272839113335455	0
ENSG00000171453	POLR1C	207515_s_at	NA	-0.219228528214003	0
ENSG00000171456	ASXL1	212234_at	NA	2.0215032236035	0.2
ENSG00000171462	DLK2	220262_s_at	NA	-0.26364845049992	0
ENSG00000171466	ZNF562	219163_at	NA	2.82545759442845	0.3
ENSG00000171467	ZNF318	203521_s_at	0.167720986676739	2.41071773620212	0.4
ENSG00000171469	ZNF561	235200_at	NA	1.18575880037451	0.1
ENSG00000171475	WIPF2	212049_at	NA	2.36259173924046	0.2
ENSG00000171476	HOPX	211597_s_at	0.596288227736276	-1.01197894464878	-0.2
ENSG00000171487	NLRP5	1552405_at	NA	0.724877062186555	0.1
ENSG00000171488	LRRC8C	228314_at	0.335560211643856	1.72105408111265	0.2
ENSG00000171490	RSL1D1	213750_at	0.197461780845664	2.25142960487998	0.4
ENSG00000171492	LRRC8D	218684_at	0.38495294948879	1.57237618015003	0.2
ENSG00000171495	MROH2B	1569730_at	NA	-0.0225004091610154	0
ENSG00000171497	PPID	204185_x_at	0.0950571052154361	2.88886002500612	0.5
ENSG00000171502	COL24A1	238732_at	NA	1.44823461816647	0.1
ENSG00000171503	ETFDH	33494_at	0.978551498132339	-0.0657998629281841	0
ENSG00000171509	RXFP1	231804_at	NA	0.387476694378631	0
ENSG00000171517	LPAR3	220816_at	NA	-0.154693386327185	0
ENSG00000171522	PTGER4	204896_s_at	NA	1.20191253504536	0.1
ENSG00000171530	TBCA	241192_at	NA	0.209989767423557	0
ENSG00000171532	NEUROD2	1552953_a_at	0.513716469412256	1.22416460071634	0.2
ENSG00000171533	MAP6	228943_at	0.352351709418497	-1.66579303983769	-0.3
ENSG00000171540	OTP	231488_at	NA	-0.0162330869217284	0
ENSG00000171551	ECEL1	219914_at	NA	-1.22553157580715	-0.1
ENSG00000171552	BCL2L1	212312_at	NA	2.31423257759219	0.3
ENSG00000171557	FGG	219612_s_at	NA	1.53968577043348	0.1
ENSG00000171560	FGA	205650_s_at	NA	-1.07313717403534	-0.1
ENSG00000171564	FGB	204988_at	NA	0.873115749119889	0.1
ENSG00000171566	PLRG1	225194_at	0.44703981625556	-1.39286598647451	-0.2
ENSG00000171574	ZNF584	228148_at	NA	-2.27627408349636	-0.2
ENSG00000171587	DSCAM	211484_s_at	NA	-0.34545427314491	0
ENSG00000171595	DNAI2	221668_s_at	NA	-0.481272666981991	0
ENSG00000171596	NMUR1	221383_at	NA	0.181776515704072	0
ENSG00000171603	CLSTN1	201561_s_at	0.631867813957617	0.926366062221143	0.1
ENSG00000171604	CXXC5	224516_s_at	0.0444550304487726	3.5592790015284	0.4
ENSG00000171606	ZNF274	204937_s_at	0.697667805277081	0.767257404957759	0.1
ENSG00000171608	PIK3CD	203879_at	0.0635568676800717	3.27516758853593	0.4
ENSG00000171611	PTCRA	211252_x_at	NA	-0.0216345166960077	0
ENSG00000171617	ENC1	201341_at	0.280945362384248	-1.90329307931922	-0.4
ENSG00000171621	SPSB1	226075_at	0.514431050330448	1.22248865653865	0.2
